year,symbol,price
29/06/2021,CTG,53.90
28/06/2021,CTG,54.40
25/06/2021,CTG,53.80
24/06/2021,CTG,53.40
23/06/2021,CTG,52.70
22/06/2021,CTG,51.90
21/06/2021,CTG,50.30
18/06/2021,CTG,51.20
17/06/2021,CTG,50.50
16/06/2021,CTG,50.50
15/06/2021,CTG,52.10
14/06/2021,CTG,52.50
11/06/2021,CTG,52.90
10/06/2021,CTG,49.50
09/06/2021,CTG,50.50
08/06/2021,CTG,49.00
07/06/2021,CTG,52.00
04/06/2021,CTG,54.00
03/06/2021,CTG,53.60
02/06/2021,CTG,52.00
01/06/2021,CTG,52.60
31/05/2021,CTG,53.10
28/05/2021,CTG,51.20
27/05/2021,CTG,50.20
26/05/2021,CTG,51.50
25/05/2021,CTG,51.10
24/05/2021,CTG,51.20
21/05/2021,CTG,48.25
20/05/2021,CTG,48.90
19/05/2021,CTG,48.00
18/05/2021,CTG,46.55
17/05/2021,CTG,46.75
14/05/2021,CTG,47.00
13/05/2021,CTG,46.50
12/05/2021,CTG,45.00
11/05/2021,CTG,44.20
10/05/2021,CTG,44.80
07/05/2021,CTG,43.80
06/05/2021,CTG,42.90
05/05/2021,CTG,43.35
04/05/2021,CTG,43.00
29/04/2021,CTG,40.80
28/04/2021,CTG,39.75
27/04/2021,CTG,39.65
26/04/2021,CTG,39.70
23/04/2021,CTG,41.30
22/04/2021,CTG,39.15
20/04/2021,CTG,42.00
19/04/2021,CTG,42.50
16/04/2021,CTG,42.00
15/04/2021,CTG,42.20
14/04/2021,CTG,42.75
13/04/2021,CTG,42.05
12/04/2021,CTG,43.20
09/04/2021,CTG,42.50
08/04/2021,CTG,42.60
07/04/2021,CTG,43.00
06/04/2021,CTG,43.00
05/04/2021,CTG,42.00
02/04/2021,CTG,41.30
01/04/2021,CTG,41.05
31/03/2021,CTG,40.15
30/03/2021,CTG,40.40
29/03/2021,CTG,40.00
26/03/2021,CTG,39.05
25/03/2021,CTG,39.40
24/03/2021,CTG,39.00
23/03/2021,CTG,40.50
22/03/2021,CTG,41.10
19/03/2021,CTG,40.45
18/03/2021,CTG,40.50
17/03/2021,CTG,39.55
16/03/2021,CTG,37.70
15/03/2021,CTG,38.00
12/03/2021,CTG,37.95
11/03/2021,CTG,38.20
10/03/2021,CTG,37.55
09/03/2021,CTG,37.20
08/03/2021,CTG,37.90
05/03/2021,CTG,38.00
04/03/2021,CTG,38.30
03/03/2021,CTG,38.60
02/03/2021,CTG,38.00
01/03/2021,CTG,38.10
26/02/2021,CTG,37.25
25/02/2021,CTG,37.30
24/02/2021,CTG,37.50
23/02/2021,CTG,37.05
22/02/2021,CTG,37.00
19/02/2021,CTG,37.00
18/02/2021,CTG,36.80
17/02/2021,CTG,36.80
09/02/2021,CTG,35.40
08/02/2021,CTG,34.05
05/02/2021,CTG,35.80
04/02/2021,CTG,34.70
03/02/2021,CTG,34.90
02/02/2021,CTG,33.90
01/02/2021,CTG,32.00
29/01/2021,CTG,30.50
28/01/2021,CTG,30.35
27/01/2021,CTG,32.60
26/01/2021,CTG,34.50
25/01/2021,CTG,36.80
22/01/2021,CTG,37.60
21/01/2021,CTG,37.00
20/01/2021,CTG,35.65
19/01/2021,CTG,35.90
18/01/2021,CTG,38.60
15/01/2021,CTG,39.50
14/01/2021,CTG,39.15
13/01/2021,CTG,38.65
12/01/2021,CTG,38.50
11/01/2021,CTG,38.70
08/01/2021,CTG,38.70
07/01/2021,CTG,38.85
06/01/2021,CTG,37.85
05/01/2021,CTG,35.40
04/01/2021,CTG,35.50
10/12/2021,CTS,39.60
09/12/2021,CTS,40.60
08/12/2021,CTS,39.50
07/12/2021,CTS,38.50
06/12/2021,CTS,38.00
03/12/2021,CTS,40.85
02/12/2021,CTS,43.90
01/12/2021,CTS,44.60
30/11/2021,CTS,46.00
29/11/2021,CTS,47.40
26/11/2021,CTS,47.00
25/11/2021,CTS,47.50
24/11/2021,CTS,45.00
23/11/2021,CTS,44.50
22/11/2021,CTS,42.60
19/11/2021,CTS,44.50
18/11/2021,CTS,45.75
17/11/2021,CTS,42.80
16/11/2021,CTS,43.00
15/11/2021,CTS,42.00
12/11/2021,CTS,40.65
11/11/2021,CTS,38.00
10/11/2021,CTS,36.25
09/11/2021,CTS,36.20
08/11/2021,CTS,34.70
05/11/2021,CTS,32.45
04/11/2021,CTS,31.65
03/11/2021,CTS,29.60
02/11/2021,CTS,31.70
01/11/2021,CTS,30.85
29/10/2021,CTS,28.85
28/10/2021,CTS,28.70
27/10/2021,CTS,28.00
26/10/2021,CTS,27.70
25/10/2021,CTS,27.30
22/10/2021,CTS,27.30
21/10/2021,CTS,28.30
20/10/2021,CTS,28.75
19/10/2021,CTS,29.60
18/10/2021,CTS,29.20
15/10/2021,CTS,28.50
14/10/2021,CTS,28.60
13/10/2021,CTS,28.20
12/10/2021,CTS,28.50
11/10/2021,CTS,28.70
08/10/2021,CTS,28.25
07/10/2021,CTS,28.45
06/10/2021,CTS,27.90
05/10/2021,CTS,27.90
04/10/2021,CTS,26.10
01/10/2021,CTS,26.40
30/09/2021,CTS,27.10
29/09/2021,CTS,27.00
28/09/2021,CTS,27.60
27/09/2021,CTS,26.30
24/09/2021,CTS,27.60
23/09/2021,CTS,28.15
22/09/2021,CTS,28.15
21/09/2021,CTS,28.00
20/09/2021,CTS,28.80
17/09/2021,CTS,29.60
16/09/2021,CTS,28.40
15/09/2021,CTS,28.45
14/09/2021,CTS,27.80
13/09/2021,CTS,29.10
10/09/2021,CTS,30.15
09/09/2021,CTS,30.70
08/09/2021,CTS,30.50
07/09/2021,CTS,31.60
06/09/2021,CTS,32.00
01/09/2021,CTS,30.35
31/08/2021,CTS,29.40
30/08/2021,CTS,29.75
27/08/2021,CTS,29.30
26/08/2021,CTS,28.60
25/08/2021,CTS,28.90
24/08/2021,CTS,28.25
23/08/2021,CTS,30.35
20/08/2021,CTS,28.40
19/08/2021,CTS,26.85
18/08/2021,CTS,25.10
17/08/2021,CTS,24.80
16/08/2021,CTS,24.60
13/08/2021,CTS,23.00
12/08/2021,CTS,22.50
11/08/2021,CTS,22.50
10/08/2021,CTS,23.00
09/08/2021,CTS,22.95
06/08/2021,CTS,21.90
05/08/2021,CTS,22.45
04/08/2021,CTS,22.30
03/08/2021,CTS,22.30
02/08/2021,CTS,21.50
30/07/2021,CTS,21.70
29/07/2021,CTS,21.20
28/07/2021,CTS,20.45
27/07/2021,CTS,20.60
26/07/2021,CTS,20.35
23/07/2021,CTS,20.20
22/07/2021,CTS,20.40
21/07/2021,CTS,20.00
20/07/2021,CTS,20.60
19/07/2021,CTS,19.30
16/07/2021,CTS,20.70
15/07/2021,CTS,21.05
14/07/2021,CTS,19.70
13/07/2021,CTS,20.30
12/07/2021,CTS,19.95
09/07/2021,CTS,21.40
08/07/2021,CTS,23.00
07/07/2021,CTS,23.80
06/07/2021,CTS,23.55
05/07/2021,CTS,25.30
02/07/2021,CTS,25.90
01/07/2021,CTS,24.80
30/06/2021,CTS,23.20
29/06/2021,CTS,24.00
28/06/2021,CTS,24.15
25/06/2021,CTS,23.90
24/06/2021,CTS,23.10
23/06/2021,CTS,22.30
22/06/2021,CTS,22.00
21/06/2021,CTS,21.90
18/06/2021,CTS,22.00
17/06/2021,CTS,22.00
16/06/2021,CTS,22.30
15/06/2021,CTS,22.85
14/06/2021,CTS,22.60
11/06/2021,CTS,21.50
10/06/2021,CTS,21.20
09/06/2021,CTS,22.20
08/06/2021,CTS,20.80
07/06/2021,CTS,22.35
04/06/2021,CTS,24.00
03/06/2021,CTS,22.55
02/06/2021,CTS,21.10
01/06/2021,CTS,20.35
31/05/2021,CTS,19.05
28/05/2021,CTS,17.85
27/05/2021,CTS,16.70
26/05/2021,CTS,17.40
25/05/2021,CTS,17.25
24/05/2021,CTS,16.55
21/05/2021,CTS,16.20
20/05/2021,CTS,15.90
19/05/2021,CTS,14.90
18/05/2021,CTS,15.05
17/05/2021,CTS,15.40
14/05/2021,CTS,15.75
13/05/2021,CTS,15.65
12/05/2021,CTS,15.50
11/05/2021,CTS,15.45
10/05/2021,CTS,15.50
07/05/2021,CTS,14.75
06/05/2021,CTS,15.15
05/05/2021,CTS,15.45
04/05/2021,CTS,14.45
29/04/2021,CTS,14.60
28/04/2021,CTS,14.60
27/04/2021,CTS,14.60
26/04/2021,CTS,15.00
23/04/2021,CTS,15.90
22/04/2021,CTS,15.40
20/04/2021,CTS,16.55
19/04/2021,CTS,16.75
16/04/2021,CTS,16.55
15/04/2021,CTS,17.10
14/04/2021,CTS,17.35
13/04/2021,CTS,17.20
12/04/2021,CTS,17.55
09/04/2021,CTS,17.00
08/04/2021,CTS,17.20
07/04/2021,CTS,17.25
06/04/2021,CTS,17.15
05/04/2021,CTS,17.55
02/04/2021,CTS,17.30
01/04/2021,CTS,17.20
31/03/2021,CTS,16.55
30/03/2021,CTS,16.25
29/03/2021,CTS,16.00
26/03/2021,CTS,15.65
25/03/2021,CTS,15.35
24/03/2021,CTS,15.55
23/03/2021,CTS,16.30
22/03/2021,CTS,16.85
19/03/2021,CTS,17.25
18/03/2021,CTS,17.20
17/03/2021,CTS,16.80
16/03/2021,CTS,16.40
15/03/2021,CTS,16.90
12/03/2021,CTS,16.80
11/03/2021,CTS,16.65
10/03/2021,CTS,15.60
09/03/2021,CTS,15.60
08/03/2021,CTS,15.75
05/03/2021,CTS,15.40
04/03/2021,CTS,14.75
03/03/2021,CTS,15.55
02/03/2021,CTS,15.45
01/03/2021,CTS,15.70
26/02/2021,CTS,14.95
25/02/2021,CTS,15.10
24/02/2021,CTS,15.20
23/02/2021,CTS,14.85
22/02/2021,CTS,14.50
19/02/2021,CTS,14.50
18/02/2021,CTS,14.50
17/02/2021,CTS,15.00
09/02/2021,CTS,14.60
08/02/2021,CTS,14.10
05/02/2021,CTS,14.55
04/02/2021,CTS,13.60
03/02/2021,CTS,12.75
02/02/2021,CTS,11.95
01/02/2021,CTS,12.00
29/01/2021,CTS,12.85
28/01/2021,CTS,12.70
27/01/2021,CTS,13.65
26/01/2021,CTS,14.65
25/01/2021,CTS,15.75
22/01/2021,CTS,16.00
21/01/2021,CTS,16.70
20/01/2021,CTS,16.00
19/01/2021,CTS,16.65
18/01/2021,CTS,17.85
15/01/2021,CTS,18.20
14/01/2021,CTS,17.20
13/01/2021,CTS,16.10
12/01/2021,CTS,17.05
11/01/2021,CTS,17.10
08/01/2021,CTS,17.50
07/01/2021,CTS,17.85
06/01/2021,CTS,17.80
05/01/2021,CTS,17.95
04/01/2021,CTS,16.90
10/12/2021,D2D,59.70
09/12/2021,D2D,58.70
08/12/2021,D2D,58.30
07/12/2021,D2D,57.80
06/12/2021,D2D,56.50
03/12/2021,D2D,60.00
02/12/2021,D2D,61.80
01/12/2021,D2D,61.60
30/11/2021,D2D,61.00
29/11/2021,D2D,59.40
26/11/2021,D2D,60.70
25/11/2021,D2D,61.60
24/11/2021,D2D,60.30
23/11/2021,D2D,60.60
22/11/2021,D2D,58.80
19/11/2021,D2D,61.10
18/11/2021,D2D,64.70
17/11/2021,D2D,64.90
16/11/2021,D2D,64.00
15/11/2021,D2D,66.20
12/11/2021,D2D,67.50
11/11/2021,D2D,67.90
10/11/2021,D2D,67.40
09/11/2021,D2D,64.10
08/11/2021,D2D,64.90
05/11/2021,D2D,65.90
04/11/2021,D2D,66.00
03/11/2021,D2D,64.50
02/11/2021,D2D,69.30
01/11/2021,D2D,64.80
29/10/2021,D2D,65.90
28/10/2021,D2D,66.00
27/10/2021,D2D,66.00
26/10/2021,D2D,62.80
25/10/2021,D2D,62.00
22/10/2021,D2D,63.30
21/10/2021,D2D,63.30
20/10/2021,D2D,60.40
19/10/2021,D2D,57.90
18/10/2021,D2D,57.00
15/10/2021,D2D,56.10
14/10/2021,D2D,55.50
13/10/2021,D2D,54.60
12/10/2021,D2D,54.70
11/10/2021,D2D,54.70
08/10/2021,D2D,54.90
07/10/2021,D2D,55.40
06/10/2021,D2D,53.80
05/10/2021,D2D,53.80
04/10/2021,D2D,52.70
01/10/2021,D2D,52.50
30/09/2021,D2D,53.00
29/09/2021,D2D,52.60
28/09/2021,D2D,53.00
27/09/2021,D2D,51.20
24/09/2021,D2D,54.00
23/09/2021,D2D,54.20
22/09/2021,D2D,54.20
21/09/2021,D2D,54.20
20/09/2021,D2D,55.90
17/09/2021,D2D,56.90
16/09/2021,D2D,56.10
15/09/2021,D2D,56.30
14/09/2021,D2D,56.00
13/09/2021,D2D,56.10
10/09/2021,D2D,56.80
09/09/2021,D2D,56.90
08/09/2021,D2D,55.70
07/09/2021,D2D,56.50
06/09/2021,D2D,58.30
01/09/2021,D2D,57.30
31/08/2021,D2D,56.70
30/08/2021,D2D,54.00
27/08/2021,D2D,53.00
26/08/2021,D2D,51.50
25/08/2021,D2D,51.20
24/08/2021,D2D,51.00
23/08/2021,D2D,51.60
20/08/2021,D2D,53.10
19/08/2021,D2D,54.60
18/08/2021,D2D,56.00
17/08/2021,D2D,55.90
16/08/2021,D2D,57.00
13/08/2021,D2D,54.60
12/08/2021,D2D,53.70
11/08/2021,D2D,54.20
10/08/2021,D2D,54.90
09/08/2021,D2D,54.20
06/08/2021,D2D,53.40
05/08/2021,D2D,52.90
04/08/2021,D2D,52.60
03/08/2021,D2D,52.70
02/08/2021,D2D,51.00
30/07/2021,D2D,50.90
29/07/2021,D2D,50.60
28/07/2021,D2D,50.90
27/07/2021,D2D,50.60
26/07/2021,D2D,50.60
23/07/2021,D2D,50.30
22/07/2021,D2D,50.80
21/07/2021,D2D,49.95
20/07/2021,D2D,50.60
19/07/2021,D2D,49.35
16/07/2021,D2D,51.10
15/07/2021,D2D,50.90
14/07/2021,D2D,50.40
13/07/2021,D2D,50.90
12/07/2021,D2D,50.20
09/07/2021,D2D,50.90
08/07/2021,D2D,50.90
07/07/2021,D2D,51.50
06/07/2021,D2D,50.80
05/07/2021,D2D,52.70
02/07/2021,D2D,53.60
01/07/2021,D2D,53.80
30/06/2021,D2D,53.70
29/06/2021,D2D,54.70
28/06/2021,D2D,55.40
25/06/2021,D2D,54.70
24/06/2021,D2D,54.70
23/06/2021,D2D,54.60
22/06/2021,D2D,57.00
21/06/2021,D2D,57.30
18/06/2021,D2D,58.50
17/06/2021,D2D,57.60
16/06/2021,D2D,57.50
15/06/2021,D2D,57.80
14/06/2021,D2D,54.10
11/06/2021,D2D,52.70
10/06/2021,D2D,52.60
09/06/2021,D2D,52.60
08/06/2021,D2D,53.50
07/06/2021,D2D,54.30
04/06/2021,D2D,53.70
03/06/2021,D2D,51.70
02/06/2021,D2D,51.20
01/06/2021,D2D,50.40
31/05/2021,D2D,50.80
28/05/2021,D2D,51.30
27/05/2021,D2D,51.00
26/05/2021,D2D,52.20
25/05/2021,D2D,52.90
24/05/2021,D2D,53.60
21/05/2021,D2D,52.10
20/05/2021,D2D,52.90
19/05/2021,D2D,53.00
18/05/2021,D2D,53.50
17/05/2021,D2D,53.50
14/05/2021,D2D,54.10
13/05/2021,D2D,54.50
12/05/2021,D2D,55.50
11/05/2021,D2D,53.60
10/05/2021,D2D,53.00
07/05/2021,D2D,52.40
06/05/2021,D2D,52.80
05/05/2021,D2D,52.70
04/05/2021,D2D,52.00
29/04/2021,D2D,53.20
28/04/2021,D2D,53.30
27/04/2021,D2D,52.70
26/04/2021,D2D,52.60
23/04/2021,D2D,53.00
22/04/2021,D2D,52.00
20/04/2021,D2D,54.50
19/04/2021,D2D,55.20
16/04/2021,D2D,54.70
15/04/2021,D2D,56.40
14/04/2021,D2D,57.50
13/04/2021,D2D,57.50
12/04/2021,D2D,58.70
09/04/2021,D2D,58.60
08/04/2021,D2D,58.40
07/04/2021,D2D,58.30
06/04/2021,D2D,58.30
05/04/2021,D2D,58.30
02/04/2021,D2D,59.00
01/04/2021,D2D,58.40
31/03/2021,D2D,58.00
30/03/2021,D2D,57.90
29/03/2021,D2D,58.00
26/03/2021,D2D,56.50
25/03/2021,D2D,56.90
24/03/2021,D2D,57.20
23/03/2021,D2D,59.60
22/03/2021,D2D,60.50
19/03/2021,D2D,59.20
18/03/2021,D2D,59.50
17/03/2021,D2D,59.80
16/03/2021,D2D,59.20
15/03/2021,D2D,60.00
12/03/2021,D2D,60.10
11/03/2021,D2D,60.80
10/03/2021,D2D,58.50
09/03/2021,D2D,57.80
08/03/2021,D2D,57.50
05/03/2021,D2D,57.50
04/03/2021,D2D,58.00
03/03/2021,D2D,59.80
02/03/2021,D2D,58.80
01/03/2021,D2D,58.40
26/02/2021,D2D,57.10
25/02/2021,D2D,57.30
24/02/2021,D2D,57.70
23/02/2021,D2D,56.60
22/02/2021,D2D,57.30
19/02/2021,D2D,57.50
18/02/2021,D2D,57.70
17/02/2021,D2D,56.70
09/02/2021,D2D,54.50
08/02/2021,D2D,53.10
05/02/2021,D2D,54.50
04/02/2021,D2D,54.00
03/02/2021,D2D,54.60
02/02/2021,D2D,52.00
01/02/2021,D2D,51.00
29/01/2021,D2D,52.00
28/01/2021,D2D,49.60
27/01/2021,D2D,53.30
26/01/2021,D2D,56.00
25/01/2021,D2D,58.20
22/01/2021,D2D,59.00
21/01/2021,D2D,59.90
20/01/2021,D2D,58.00
19/01/2021,D2D,59.90
18/01/2021,D2D,64.40
15/01/2021,D2D,63.80
14/01/2021,D2D,64.60
13/01/2021,D2D,65.30
12/01/2021,D2D,66.40
11/01/2021,D2D,64.40
08/01/2021,D2D,64.30
07/01/2021,D2D,63.40
06/01/2021,D2D,63.80
05/01/2021,D2D,63.80
04/01/2021,D2D,63.50
10/12/2021,DAH,10.15
09/12/2021,DAH,10.05
08/12/2021,DAH,10.10
07/12/2021,DAH,10.05
06/12/2021,DAH,9.84
03/12/2021,DAH,10.35
02/12/2021,DAH,10.80
01/12/2021,DAH,10.70
30/11/2021,DAH,10.00
29/11/2021,DAH,10.05
26/11/2021,DAH,10.10
25/11/2021,DAH,10.40
24/11/2021,DAH,10.45
23/11/2021,DAH,10.40
22/11/2021,DAH,10.45
19/11/2021,DAH,11.20
18/11/2021,DAH,10.70
17/11/2021,DAH,10.45
16/11/2021,DAH,10.40
15/11/2021,DAH,10.65
12/11/2021,DAH,10.75
11/11/2021,DAH,10.05
10/11/2021,DAH,9.98
09/11/2021,DAH,9.99
08/11/2021,DAH,9.95
05/11/2021,DAH,9.91
04/11/2021,DAH,9.54
03/11/2021,DAH,10.25
02/11/2021,DAH,10.25
01/11/2021,DAH,9.62
29/10/2021,DAH,9.30
28/10/2021,DAH,9.38
27/10/2021,DAH,9.40
26/10/2021,DAH,9.10
25/10/2021,DAH,9.13
22/10/2021,DAH,9.14
21/10/2021,DAH,9.14
20/10/2021,DAH,9.19
19/10/2021,DAH,9.07
18/10/2021,DAH,8.97
15/10/2021,DAH,9.02
14/10/2021,DAH,9.02
13/10/2021,DAH,8.96
12/10/2021,DAH,9.00
11/10/2021,DAH,8.93
08/10/2021,DAH,9.60
07/10/2021,DAH,9.60
06/10/2021,DAH,9.05
05/10/2021,DAH,8.92
04/10/2021,DAH,8.85
01/10/2021,DAH,9.08
30/09/2021,DAH,8.88
29/09/2021,DAH,8.58
28/09/2021,DAH,8.60
27/09/2021,DAH,8.54
24/09/2021,DAH,9.14
23/09/2021,DAH,9.82
22/09/2021,DAH,10.55
21/09/2021,DAH,10.10
20/09/2021,DAH,10.10
17/09/2021,DAH,10.35
16/09/2021,DAH,11.10
15/09/2021,DAH,10.70
14/09/2021,DAH,11.45
13/09/2021,DAH,10.80
10/09/2021,DAH,10.85
09/09/2021,DAH,10.85
08/09/2021,DAH,10.90
07/09/2021,DAH,11.70
06/09/2021,DAH,10.95
01/09/2021,DAH,11.75
31/08/2021,DAH,12.20
30/08/2021,DAH,13.10
27/08/2021,DAH,12.35
26/08/2021,DAH,12.80
25/08/2021,DAH,13.20
24/08/2021,DAH,13.40
23/08/2021,DAH,12.60
20/08/2021,DAH,12.65
19/08/2021,DAH,12.80
18/08/2021,DAH,12.65
17/08/2021,DAH,12.55
16/08/2021,DAH,12.75
13/08/2021,DAH,13.60
12/08/2021,DAH,13.85
11/08/2021,DAH,12.95
10/08/2021,DAH,13.90
09/08/2021,DAH,13.00
06/08/2021,DAH,12.15
05/08/2021,DAH,11.40
04/08/2021,DAH,10.70
03/08/2021,DAH,10.00
02/08/2021,DAH,9.38
30/07/2021,DAH,9.38
29/07/2021,DAH,9.54
28/07/2021,DAH,8.92
27/07/2021,DAH,8.35
26/07/2021,DAH,7.81
23/07/2021,DAH,7.81
22/07/2021,DAH,7.30
21/07/2021,DAH,6.83
20/07/2021,DAH,6.82
19/07/2021,DAH,7.26
16/07/2021,DAH,7.80
15/07/2021,DAH,7.95
14/07/2021,DAH,7.78
13/07/2021,DAH,7.46
12/07/2021,DAH,7.23
09/07/2021,DAH,7.77
08/07/2021,DAH,8.30
07/07/2021,DAH,8.92
06/07/2021,DAH,8.34
05/07/2021,DAH,8.96
02/07/2021,DAH,9.63
01/07/2021,DAH,10.35
30/06/2021,DAH,11.10
29/06/2021,DAH,11.90
28/06/2021,DAH,12.70
25/06/2021,DAH,12.80
24/06/2021,DAH,12.80
23/06/2021,DAH,12.00
22/06/2021,DAH,11.25
21/06/2021,DAH,10.55
18/06/2021,DAH,10.35
17/06/2021,DAH,10.35
16/06/2021,DAH,10.60
15/06/2021,DAH,10.50
14/06/2021,DAH,10.50
11/06/2021,DAH,10.30
10/06/2021,DAH,10.25
09/06/2021,DAH,11.00
08/06/2021,DAH,11.40
07/06/2021,DAH,11.00
04/06/2021,DAH,10.30
03/06/2021,DAH,9.65
02/06/2021,DAH,9.02
01/06/2021,DAH,9.30
31/05/2021,DAH,9.58
28/05/2021,DAH,9.59
27/05/2021,DAH,9.39
26/05/2021,DAH,9.16
25/05/2021,DAH,9.30
24/05/2021,DAH,9.33
21/05/2021,DAH,9.25
20/05/2021,DAH,8.98
19/05/2021,DAH,8.46
18/05/2021,DAH,8.50
17/05/2021,DAH,8.30
14/05/2021,DAH,8.40
13/05/2021,DAH,8.40
12/05/2021,DAH,8.35
11/05/2021,DAH,8.69
10/05/2021,DAH,8.26
07/05/2021,DAH,8.70
06/05/2021,DAH,8.50
05/05/2021,DAH,8.30
04/05/2021,DAH,8.25
29/04/2021,DAH,8.23
28/04/2021,DAH,8.23
27/04/2021,DAH,7.70
26/04/2021,DAH,7.88
23/04/2021,DAH,8.29
22/04/2021,DAH,7.77
20/04/2021,DAH,8.35
19/04/2021,DAH,8.39
16/04/2021,DAH,8.56
15/04/2021,DAH,9.17
14/04/2021,DAH,8.99
13/04/2021,DAH,8.41
12/04/2021,DAH,8.49
09/04/2021,DAH,7.94
08/04/2021,DAH,7.44
07/04/2021,DAH,8.00
06/04/2021,DAH,7.96
05/04/2021,DAH,7.45
02/04/2021,DAH,6.97
01/04/2021,DAH,6.52
31/03/2021,DAH,6.10
30/03/2021,DAH,6.25
29/03/2021,DAH,6.31
26/03/2021,DAH,5.90
25/03/2021,DAH,6.18
24/03/2021,DAH,6.30
23/03/2021,DAH,6.28
22/03/2021,DAH,5.87
19/03/2021,DAH,5.49
18/03/2021,DAH,5.54
17/03/2021,DAH,5.64
16/03/2021,DAH,5.90
15/03/2021,DAH,5.73
12/03/2021,DAH,5.36
11/03/2021,DAH,5.22
10/03/2021,DAH,4.97
09/03/2021,DAH,4.65
08/03/2021,DAH,4.47
05/03/2021,DAH,4.36
04/03/2021,DAH,4.34
03/03/2021,DAH,4.40
02/03/2021,DAH,4.20
01/03/2021,DAH,4.21
26/02/2021,DAH,4.18
25/02/2021,DAH,4.20
24/02/2021,DAH,4.25
23/02/2021,DAH,4.15
22/02/2021,DAH,3.88
19/02/2021,DAH,3.89
18/02/2021,DAH,3.91
17/02/2021,DAH,3.91
09/02/2021,DAH,3.80
08/02/2021,DAH,3.66
05/02/2021,DAH,3.81
04/02/2021,DAH,3.77
03/02/2021,DAH,3.71
02/02/2021,DAH,3.59
01/02/2021,DAH,3.55
29/01/2021,DAH,3.79
28/01/2021,DAH,3.80
27/01/2021,DAH,4.08
26/01/2021,DAH,4.16
25/01/2021,DAH,4.41
22/01/2021,DAH,4.60
21/01/2021,DAH,4.68
20/01/2021,DAH,4.45
19/01/2021,DAH,4.48
18/01/2021,DAH,4.77
15/01/2021,DAH,4.46
14/01/2021,DAH,4.40
13/01/2021,DAH,4.47
12/01/2021,DAH,4.40
11/01/2021,DAH,4.23
08/01/2021,DAH,4.28
07/01/2021,DAH,4.26
06/01/2021,DAH,4.37
05/01/2021,DAH,4.20
04/01/2021,DAH,4.02
10/12/2021,DBC,79.50
09/12/2021,DBC,76.40
08/12/2021,DBC,76.20
07/12/2021,DBC,75.20
06/12/2021,DBC,73.90
03/12/2021,DBC,74.90
02/12/2021,DBC,78.20
01/12/2021,DBC,78.00
30/11/2021,DBC,78.30
29/11/2021,DBC,79.50
26/11/2021,DBC,76.80
25/11/2021,DBC,75.00
24/11/2021,DBC,75.50
23/11/2021,DBC,70.60
22/11/2021,DBC,66.00
19/11/2021,DBC,65.00
18/11/2021,DBC,67.80
17/11/2021,DBC,68.40
16/11/2021,DBC,68.00
15/11/2021,DBC,68.10
12/11/2021,DBC,69.50
11/11/2021,DBC,69.40
10/11/2021,DBC,68.00
09/11/2021,DBC,65.70
08/11/2021,DBC,66.20
05/11/2021,DBC,63.80
04/11/2021,DBC,59.70
03/11/2021,DBC,59.50
02/11/2021,DBC,60.80
01/11/2021,DBC,59.50
29/10/2021,DBC,60.20
28/10/2021,DBC,61.00
27/10/2021,DBC,61.40
26/10/2021,DBC,60.90
25/10/2021,DBC,58.50
22/10/2021,DBC,57.50
21/10/2021,DBC,56.80
20/10/2021,DBC,56.20
19/10/2021,DBC,56.10
18/10/2021,DBC,56.40
15/10/2021,DBC,56.80
14/10/2021,DBC,57.00
13/10/2021,DBC,56.80
12/10/2021,DBC,57.20
11/10/2021,DBC,56.80
08/10/2021,DBC,58.60
07/10/2021,DBC,59.00
06/10/2021,DBC,58.40
05/10/2021,DBC,58.80
04/10/2021,DBC,59.20
01/10/2021,DBC,56.00
30/09/2021,DBC,57.40
29/09/2021,DBC,57.60
28/09/2021,DBC,59.50
27/09/2021,DBC,58.40
24/09/2021,DBC,62.40
23/09/2021,DBC,64.00
22/09/2021,DBC,64.20
21/09/2021,DBC,64.00
20/09/2021,DBC,65.00
17/09/2021,DBC,64.70
16/09/2021,DBC,62.50
15/09/2021,DBC,62.90
14/09/2021,DBC,61.30
13/09/2021,DBC,61.20
10/09/2021,DBC,62.00
09/09/2021,DBC,61.50
08/09/2021,DBC,61.00
07/09/2021,DBC,61.50
06/09/2021,DBC,62.60
01/09/2021,DBC,63.60
31/08/2021,DBC,61.80
30/08/2021,DBC,63.20
27/08/2021,DBC,59.80
26/08/2021,DBC,58.50
25/08/2021,DBC,57.80
24/08/2021,DBC,57.10
23/08/2021,DBC,58.00
20/08/2021,DBC,58.50
19/08/2021,DBC,60.30
18/08/2021,DBC,59.40
17/08/2021,DBC,58.60
16/08/2021,DBC,59.20
13/08/2021,DBC,58.00
12/08/2021,DBC,56.10
11/08/2021,DBC,56.10
10/08/2021,DBC,57.20
09/08/2021,DBC,57.00
06/08/2021,DBC,55.50
05/08/2021,DBC,54.20
04/08/2021,DBC,53.70
03/08/2021,DBC,53.50
02/08/2021,DBC,54.00
30/07/2021,DBC,54.90
29/07/2021,DBC,55.10
28/07/2021,DBC,55.00
27/07/2021,DBC,54.30
26/07/2021,DBC,53.20
23/07/2021,DBC,51.50
22/07/2021,DBC,52.20
21/07/2021,DBC,51.00
20/07/2021,DBC,51.80
19/07/2021,DBC,50.80
16/07/2021,DBC,53.90
15/07/2021,DBC,53.20
14/07/2021,DBC,51.10
13/07/2021,DBC,52.60
12/07/2021,DBC,52.10
